cluster_name,representative_length,number_of_members,representative,type,num_viral_members,viral_ratio,is_circular,pos_cluster
Cluster_18794,3097,2,H_NODE_19933_length_3097_cov_5.729293,identical,2,1,0,NA
Cluster_18795,3097,2,S_NODE_21083_length_3097_cov_21.139731,identical,2,1,0,1
Cluster_18796,3097,2,H_NODE_19932_length_3097_cov_6.960943,identical,2,1,0,NA
Cluster_18797,3097,2,H_NODE_19926_length_3097_cov_28.627946,identical,2,1,0,8
Cluster_18798,3097,2,H_NODE_19929_length_3097_cov_9.282155,identical,2,1,0,NA
Cluster_18799,3097,2,S_NODE_21084_length_3097_cov_15.779461,identical,2,1,0,NA
Cluster_18800,3097,2,S_NODE_21090_length_3097_cov_5.426936,identical,2,1,0,NA
Cluster_18801,3096,2,H_NODE_19945_length_3096_cov_9.304143,identical,2,1,0,NA
Cluster_18802,3096,2,H_NODE_19944_length_3096_cov_9.719097,identical,2,1,0,NA
Cluster_18803,3096,2,S_NODE_21095_length_3096_cov_16.095655,identical,2,1,0,NA
Cluster_18804,3096,2,S_NODE_21092_length_3096_cov_76.619064,identical,2,1,0,NA
Cluster_18805,3096,2,H_NODE_19946_length_3096_cov_7.949815,identical,2,1,0,231
Cluster_18806,3096,2,H_NODE_19949_length_3096_cov_6.036376,identical,2,1,0,NA
Cluster_18807,3096,2,H_NODE_19948_length_3096_cov_6.979454,identical,2,1,0,NA
Cluster_18808,3096,2,H_NODE_19947_length_3096_cov_7.351970,identical,2,1,0,8
Cluster_18809,3096,2,S_NODE_21093_length_3096_cov_71.059279,identical,2,1,0,NA
Cluster_18810,3096,2,H_NODE_19951_length_3096_cov_4.040754,identical,2,1,0,40
Cluster_18811,3096,2,H_NODE_19941_length_3096_cov_15.101718,identical,2,1,0,8
Cluster_18812,3096,2,H_NODE_19950_length_3096_cov_5.920175,identical,2,1,0,9
Cluster_18813,3096,2,S_NODE_21097_length_3096_cov_13.703267,identical,2,1,0,NA
Cluster_18814,3095,2,S_NODE_21111_length_3095_cov_9.492588,identical,2,1,0,20
Cluster_18815,3095,2,S_NODE_21113_length_3095_cov_5.921496,identical,2,1,0,NA
Cluster_18816,3095,2,H_NODE_19958_length_3095_cov_5.546833,identical,2,1,0,9
Cluster_18817,3095,2,S_NODE_21112_length_3095_cov_8.576146,identical,2,1,0,NA
Cluster_18818,3095,2,H_NODE_19953_length_3095_cov_22.995283,identical,2,1,0,NA
Cluster_18819,3095,2,H_NODE_19959_length_3095_cov_3.149259,identical,NA,NA,0,NA
Cluster_18820,3094,2,S_NODE_21121_length_3094_cov_9.186047,identical,NA,NA,0,NA
Cluster_18821,3094,2,H_NODE_19971_length_3094_cov_4.089653,identical,2,1,0,NA
Cluster_18822,3094,2,H_NODE_19968_length_3094_cov_6.072464,identical,2,1,0,NA
Cluster_18823,3094,4,S_NODE_21116_length_3094_cov_59.591170,short longer than hybrid,4,1,0,26
Cluster_18824,3094,2,S_NODE_21124_length_3094_cov_5.497135,identical,2,1,0,NA
Cluster_18825,3094,2,S_NODE_21125_length_3094_cov_5.442872,identical,2,1,0,0
Cluster_18826,3094,2,H_NODE_19965_length_3094_cov_9.497135,identical,2,1,0,NA
Cluster_18827,3094,2,S_NODE_21122_length_3094_cov_8.126390,identical,2,1,0,NA
Cluster_18828,3094,2,H_NODE_19963_length_3094_cov_10.371082,identical,2,1,0,NA
Cluster_18829,3094,2,H_NODE_19964_length_3094_cov_10.027300,identical,2,1,0,923
Cluster_18830,3093,2,H_NODE_19978_length_3093_cov_5.492920,identical,2,1,0,NA
Cluster_18831,3093,2,S_NODE_21131_length_3093_cov_9.928860,identical,2,1,0,44
Cluster_18832,3093,2,S_NODE_21132_length_3093_cov_7.689144,identical,2,1,0,NA
Cluster_18833,3093,4,S_NODE_21129_length_3093_cov_40.019892,short longer than hybrid,4,1,0,30
Cluster_18834,3093,4,H_NODE_19972_length_3093_cov_45.254889,hybrid extension,4,1,0,58
Cluster_18835,3093,2,S_NODE_21134_length_3093_cov_6.161160,identical,2,1,0,NA
Cluster_18836,3092,2,S_NODE_21139_length_3092_cov_19.465767,identical,2,1,0,38
Cluster_18837,3092,2,H_NODE_19990_length_3092_cov_3.870826,identical,2,1,0,4
Cluster_18838,3092,2,S_NODE_21137_length_3092_cov_38.266442,identical,2,1,0,725
Cluster_18839,3092,2,S_NODE_21147_length_3092_cov_3.953457,identical,2,1,0,NA
Cluster_18840,3092,2,S_NODE_21145_length_3092_cov_5.048567,identical,2,1,0,NA
Cluster_18841,3092,2,S_NODE_21143_length_3092_cov_8.673862,identical,2,1,0,NA
Cluster_18842,3092,2,S_NODE_21146_length_3092_cov_4.868128,identical,2,1,0,1636
Cluster_18843,3092,2,S_NODE_21138_length_3092_cov_25.578078,identical,2,1,0,114
Cluster_18844,3092,2,S_NODE_21136_length_3092_cov_82.749073,identical,2,1,0,284
Cluster_18845,3092,6,H_NODE_19983_length_3092_cov_13.007757,hybrid extension,6,1,0,5
Cluster_18846,3092,2,H_NODE_19991_length_3092_cov_3.853626,identical,2,1,0,4
Cluster_18847,3092,2,H_NODE_19986_length_3092_cov_8.435076,identical,2,1,0,NA
Cluster_18848,3092,2,H_NODE_19984_length_3092_cov_12.294772,identical,2,1,0,1
Cluster_18849,3091,2,H_NODE_20005_length_3091_cov_5.939271,identical,2,1,0,NA
Cluster_18850,3091,2,H_NODE_19999_length_3091_cov_13.830634,identical,2,1,0,5
Cluster_18851,3091,2,H_NODE_19994_length_3091_cov_66.237854,identical,2,1,0,2
Cluster_18852,3091,2,S_NODE_21164_length_3091_cov_4.080972,identical,2,1,0,486
Cluster_18853,3091,2,S_NODE_21154_length_3091_cov_26.572200,identical,2,1,0,316
Cluster_18854,3091,2,S_NODE_21156_length_3091_cov_17.083333,short longer than hybrid,2,1,0,10
Cluster_18855,3091,2,S_NODE_21163_length_3091_cov_5.524629,identical,2,1,0,NA
Cluster_18856,3091,2,S_NODE_21151_length_3091_cov_69.402834,identical,2,1,0,126
Cluster_18857,3091,2,H_NODE_19998_length_3091_cov_15.762483,identical,2,1,0,NA
Cluster_18858,3091,2,S_NODE_21155_length_3091_cov_20.739541,identical,2,1,0,NA
Cluster_18859,3091,2,S_NODE_21161_length_3091_cov_7.090081,identical,2,1,0,NA
Cluster_18860,3091,2,S_NODE_21159_length_3091_cov_12.146424,short longer than hybrid,2,1,0,NA
Cluster_18861,3091,2,H_NODE_20002_length_3091_cov_10.460864,hybrid extension,2,1,0,13
Cluster_18862,3090,2,S_NODE_21167_length_3090_cov_26.956126,identical,2,1,0,12
Cluster_18863,3090,2,H_NODE_20012_length_3090_cov_6.717179,identical,2,1,0,NA
Cluster_18864,3090,2,H_NODE_20014_length_3090_cov_4.271009,identical,2,1,0,NA
Cluster_18865,3090,2,S_NODE_21173_length_3090_cov_3.971650,identical,NA,NA,0,NA
Cluster_18866,3090,2,S_NODE_21165_length_3090_cov_41.652379,identical,2,1,0,1047
Cluster_18867,3090,2,H_NODE_20011_length_3090_cov_7.311171,identical,2,1,0,NA
Cluster_18868,3090,2,S_NODE_21168_length_3090_cov_18.387108,identical,2,1,0,65
Cluster_18869,3090,2,H_NODE_20013_length_3090_cov_6.095174,identical,2,1,0,803
Cluster_18870,3089,2,H_NODE_20022_length_3089_cov_5.245105,identical,2,1,0,NA
Cluster_18871,3089,2,H_NODE_20018_length_3089_cov_39.554018,identical,2,1,0,52
Cluster_18872,3089,2,H_NODE_20017_length_3089_cov_55.427414,identical,2,1,0,353
Cluster_18873,3089,2,H_NODE_20024_length_3089_cov_3.800473,identical,2,1,0,9
Cluster_18874,3088,2,S_NODE_21187_length_3088_cov_6.834515,identical,2,1,0,NA
Cluster_18875,3088,2,S_NODE_21192_length_3088_cov_4.770686,identical,2,1,0,46
Cluster_18876,3088,2,S_NODE_21191_length_3088_cov_4.870652,identical,2,1,0,40
Cluster_18877,3088,2,H_NODE_20031_length_3088_cov_6.777440,identical,2,1,0,NA
Cluster_18878,3088,2,S_NODE_21194_length_3088_cov_3.611618,identical,NA,NA,0,NA
Cluster_18879,3088,2,S_NODE_21193_length_3088_cov_4.086457,identical,2,1,0,NA
Cluster_18880,3088,4,H_NODE_20027_length_3088_cov_15.046606,hybrid extension,4,1,0,5
Cluster_18881,3088,2,S_NODE_21195_length_3088_cov_3.007768,identical,2,1,0,NA
Cluster_18882,3088,2,S_NODE_21185_length_3088_cov_11.809862,identical,2,1,0,NA
Cluster_18883,3088,2,H_NODE_20025_length_3088_cov_18.091523,identical,2,1,0,595
Cluster_18884,3088,2,H_NODE_20032_length_3088_cov_6.559608,identical,2,1,0,NA
Cluster_18885,3087,2,S_NODE_21202_length_3087_cov_5.497635,identical,2,1,0,NA
Cluster_18886,3087,2,H_NODE_20041_length_3087_cov_21.084459,identical,2,1,0,NA
Cluster_18887,3087,2,S_NODE_21196_length_3087_cov_31.435811,identical,2,1,0,8
Cluster_18888,3087,2,H_NODE_20042_length_3087_cov_20.471622,identical,2,1,0,1123
Cluster_18889,3087,2,S_NODE_21203_length_3087_cov_4.151351,identical,2,1,0,10
Cluster_18890,3087,2,H_NODE_20045_length_3087_cov_6.664189,identical,2,1,0,877
Cluster_18891,3087,2,H_NODE_20043_length_3087_cov_11.870946,identical,2,1,0,459
Cluster_18892,3086,2,H_NODE_20053_length_3086_cov_11.184522,identical,2,1,0,NA
Cluster_18893,3086,2,S_NODE_21207_length_3086_cov_26.538696,short longer than hybrid,2,1,0,69
Cluster_18894,3086,2,H_NODE_20062_length_3086_cov_4.211558,identical,NA,NA,0,NA
Cluster_18895,3086,2,H_NODE_20061_length_3086_cov_4.320379,identical,NA,NA,0,NA
Cluster_18896,3086,2,H_NODE_20059_length_3086_cov_4.843190,identical,2,1,0,NA
Cluster_18897,3086,2,H_NODE_20057_length_3086_cov_6.959446,identical,2,1,0,NA
Cluster_18898,3086,2,S_NODE_21215_length_3086_cov_6.498817,identical,2,1,0,NA
Cluster_18899,3086,2,H_NODE_20056_length_3086_cov_7.750253,identical,2,1,0,687
Cluster_18900,3086,2,S_NODE_21212_length_3086_cov_8.967219,identical,2,1,0,35
Cluster_18901,3086,2,S_NODE_21217_length_3086_cov_4.365326,identical,2,1,0,40
Cluster_18902,3086,2,H_NODE_20049_length_3086_cov_72.073336,identical,2,1,0,5
Cluster_18903,3086,2,H_NODE_20052_length_3086_cov_13.149037,identical,2,1,0,696
Cluster_18904,3086,2,S_NODE_21208_length_3086_cov_13.274417,identical,2,1,0,342
Cluster_18905,3085,2,H_NODE_20068_length_3085_cov_4.985125,identical,2,1,0,NA
Cluster_18906,3085,2,S_NODE_21232_length_3085_cov_3.061866,identical,2,1,0,NA
Cluster_18907,3085,2,S_NODE_21228_length_3085_cov_4.951995,identical,2,1,0,NA
Cluster_18908,3085,2,S_NODE_21221_length_3085_cov_11.722110,identical,2,1,0,1867
Cluster_18909,3085,2,H_NODE_20065_length_3085_cov_8.120014,identical,2,1,0,4
Cluster_18910,3085,2,S_NODE_21229_length_3085_cov_4.780933,identical,2,1,0,17
Cluster_18911,3085,2,H_NODE_20066_length_3085_cov_8.025693,identical,2,1,0,NA
Cluster_18912,3085,2,S_NODE_21226_length_3085_cov_5.993915,identical,2,1,0,NA
Cluster_18913,3085,2,S_NODE_21230_length_3085_cov_4.431034,identical,2,1,0,NA
Cluster_18914,3084,2,S_NODE_21241_length_3084_cov_3.527224,identical,2,1,0,NA
Cluster_18915,3084,2,H_NODE_20075_length_3084_cov_7.258032,identical,2,1,0,63
Cluster_18916,3084,2,S_NODE_21240_length_3084_cov_3.799121,identical,2,1,0,409
Cluster_18917,3084,2,H_NODE_20074_length_3084_cov_8.663172,identical,2,1,0,NA
Cluster_18918,3084,2,S_NODE_21239_length_3084_cov_4.998309,identical,2,1,0,1670
Cluster_18919,3084,2,S_NODE_21236_length_3084_cov_6.018262,identical,2,1,0,NA
Cluster_18920,3084,2,S_NODE_21237_length_3084_cov_5.309097,identical,2,1,0,711
Cluster_18921,3084,2,S_NODE_21238_length_3084_cov_5.109909,identical,2,1,0,NA
Cluster_18922,3083,2,H_NODE_20085_length_3083_cov_9.783829,identical,2,1,0,79
Cluster_18923,3083,2,S_NODE_21255_length_3083_cov_4.073072,identical,2,1,0,1
Cluster_18924,3083,2,S_NODE_21248_length_3083_cov_8.745940,identical,2,1,0,1
Cluster_18925,3083,2,H_NODE_20094_length_3083_cov_4.466847,identical,NA,NA,0,NA
Cluster_18926,3083,2,S_NODE_21253_length_3083_cov_5.350474,identical,2,1,0,7
Cluster_18927,3083,2,H_NODE_20087_length_3083_cov_8.924222,identical,2,1,0,NA
Cluster_18928,3083,2,H_NODE_20091_length_3083_cov_5.892422,identical,2,1,0,46
Cluster_18929,3083,2,S_NODE_21252_length_3083_cov_5.853180,identical,2,1,0,30
Cluster_18930,3083,2,H_NODE_20082_length_3083_cov_21.956022,identical,2,1,0,19
Cluster_18931,3083,2,S_NODE_21257_length_3083_cov_3.355548,identical,NA,NA,0,NA
Cluster_18932,3083,2,H_NODE_20083_length_3083_cov_13.185047,identical,2,1,0,NA
Cluster_18933,3083,2,H_NODE_20096_length_3083_cov_3.583559,identical,2,1,0,NA
Cluster_18934,3082,2,S_NODE_21263_length_3082_cov_21.178680,identical,2,1,0,NA
Cluster_18935,3082,2,H_NODE_20098_length_3082_cov_50.075804,identical,2,1,0,45
Cluster_18936,3082,2,H_NODE_20099_length_3082_cov_35.578680,identical,2,1,0,872
Cluster_18937,3082,2,S_NODE_21264_length_3082_cov_14.933333,identical,2,1,0,27
Cluster_18938,3082,2,H_NODE_20108_length_3082_cov_5.128257,identical,2,1,0,NA
Cluster_18939,3082,2,S_NODE_21260_length_3082_cov_26.558037,identical,2,1,0,NA
Cluster_18940,3082,2,S_NODE_21266_length_3082_cov_10.844332,identical,2,1,0,NA
Cluster_18941,3082,2,H_NODE_20107_length_3082_cov_6.576650,identical,2,1,0,NA
Cluster_18942,3082,2,S_NODE_21265_length_3082_cov_14.684264,identical,2,1,0,NA
Cluster_18943,3082,2,S_NODE_21267_length_3082_cov_6.620305,identical,2,1,0,13
Cluster_18944,3082,2,H_NODE_20109_length_3082_cov_3.215228,identical,2,1,0,NA
Cluster_18945,3082,2,H_NODE_20101_length_3082_cov_26.295770,identical,2,1,0,NA
Cluster_18946,3081,2,H_NODE_20110_length_3081_cov_107.949221,identical,2,1,0,11
Cluster_18947,3081,2,S_NODE_21275_length_3081_cov_4.953961,identical,2,1,0,NA
Cluster_18948,3081,2,S_NODE_21274_length_3081_cov_5.134056,identical,2,1,0,0
Cluster_18949,3081,2,H_NODE_20111_length_3081_cov_15.364590,identical,2,1,0,0
Cluster_18950,3081,2,S_NODE_21273_length_3081_cov_7.216655,identical,2,1,0,NA
Cluster_18951,3080,2,S_NODE_21277_length_3080_cov_12.205892,identical,2,1,0,18
Cluster_18952,3080,2,S_NODE_21280_length_3080_cov_9.349475,identical,2,1,0,NA
Cluster_18953,3080,2,H_NODE_20124_length_3080_cov_3.588215,identical,2,1,0,NA
Cluster_18954,3080,2,S_NODE_21282_length_3080_cov_6.232306,identical,2,1,0,NA
Cluster_18955,3080,2,H_NODE_20122_length_3080_cov_5.210633,identical,2,1,0,13
Cluster_18956,3080,2,S_NODE_21284_length_3080_cov_4.792753,identical,2,1,0,NA
Cluster_18957,3080,2,S_NODE_21279_length_3080_cov_10.651202,identical,2,1,0,NA
Cluster_18958,3080,2,H_NODE_20120_length_3080_cov_7.608534,identical,2,1,0,NA
Cluster_18959,3080,2,H_NODE_20117_length_3080_cov_11.297663,identical,2,1,0,NA
Cluster_18960,3079,2,H_NODE_20127_length_3079_cov_16.853997,identical,2,1,0,9
Cluster_18961,3079,2,H_NODE_20132_length_3079_cov_8.627710,identical,2,1,0,NA
Cluster_18962,3079,2,S_NODE_21294_length_3079_cov_4.991531,identical,2,1,0,NA
Cluster_18963,3079,2,S_NODE_21290_length_3079_cov_13.633469,identical,2,1,0,2
Cluster_18964,3079,2,S_NODE_21289_length_3079_cov_15.311992,identical,2,1,0,NA
Cluster_18965,3079,2,S_NODE_21291_length_3079_cov_11.469173,identical,2,1,0,0
Cluster_18966,3079,2,H_NODE_20125_length_3079_cov_26.407520,identical,2,1,0,NA
Cluster_18967,3079,2,S_NODE_21292_length_3079_cov_9.124661,identical,2,1,0,NA
Cluster_18968,3078,2,S_NODE_21300_length_3078_cov_10.662148,identical,2,1,0,NA
Cluster_18969,3078,2,S_NODE_21308_length_3078_cov_4.762115,identical,2,1,0,NA
Cluster_18970,3078,2,S_NODE_21307_length_3078_cov_5.230091,identical,2,1,0,NA
Cluster_18971,3078,2,S_NODE_21297_length_3078_cov_23.202643,identical,2,1,0,1968
Cluster_18972,3078,2,H_NODE_20135_length_3078_cov_70.439512,identical,2,1,0,232
Cluster_18973,3078,2,H_NODE_20151_length_3078_cov_3.444934,identical,2,1,0,NA
Cluster_18974,3078,2,H_NODE_20143_length_3078_cov_7.577431,identical,2,1,0,281
Cluster_18975,3078,2,H_NODE_20148_length_3078_cov_4.407658,identical,2,1,0,NA
Cluster_18976,3078,2,H_NODE_20137_length_3078_cov_13.585225,identical,2,1,0,NA
Cluster_18977,3078,2,S_NODE_21306_length_3078_cov_5.301593,identical,2,1,0,NA
Cluster_18978,3078,2,H_NODE_20150_length_3078_cov_3.817350,identical,2,1,0,122
Cluster_18979,3078,2,H_NODE_20142_length_3078_cov_8.389021,identical,2,1,0,105
Cluster_18980,3078,2,S_NODE_21305_length_3078_cov_7.079634,identical,2,1,0,NA
Cluster_18981,3078,2,H_NODE_20149_length_3078_cov_4.372077,identical,2,1,0,NA
Cluster_18982,3077,2,H_NODE_20160_length_3077_cov_4.757966,identical,NA,NA,0,NA
Cluster_18983,3077,2,S_NODE_21316_length_3077_cov_21.006441,identical,2,1,0,1093
Cluster_18984,3077,2,S_NODE_21327_length_3077_cov_4.322373,identical,2,1,0,1084
Cluster_18985,3077,2,H_NODE_20155_length_3077_cov_8.588814,identical,2,1,0,NA
Cluster_18986,3077,2,S_NODE_21315_length_3077_cov_23.421356,identical,2,1,0,1717
Cluster_18987,3077,2,H_NODE_20162_length_3077_cov_4.596949,identical,2,1,0,NA
Cluster_18988,3077,2,S_NODE_21323_length_3077_cov_5.085763,identical,2,1,0,NA
Cluster_18989,3077,2,H_NODE_20158_length_3077_cov_6.120678,identical,2,1,0,NA
Cluster_18990,3077,2,H_NODE_20164_length_3077_cov_4.107797,identical,2,1,0,NA
Cluster_18991,3077,2,H_NODE_20161_length_3077_cov_4.608814,identical,2,1,0,NA
Cluster_18992,3077,2,S_NODE_21321_length_3077_cov_6.379322,identical,2,1,0,13
Cluster_18993,3077,1,S_NODE_21317_length_3077_cov_15.467119,singleton - S,1,1,0,139
Cluster_18994,3077,2,H_NODE_20166_length_3077_cov_3.445763,identical,2,1,0,311
Cluster_18995,3077,2,S_NODE_21329_length_3077_cov_3.532542,identical,2,1,0,NA
Cluster_18996,3077,2,S_NODE_21314_length_3077_cov_64.502034,identical,2,1,0,NA
Cluster_18997,3077,2,S_NODE_21320_length_3077_cov_7.175254,identical,2,1,0,1672
Cluster_18998,3076,2,S_NODE_21332_length_3076_cov_16.135300,identical,2,1,0,5
Cluster_18999,3076,2,H_NODE_20172_length_3076_cov_6.217362,identical,2,1,0,NA
Cluster_19000,3076,2,S_NODE_21333_length_3076_cov_14.277043,identical,2,1,0,12
Cluster_19001,3076,2,S_NODE_21334_length_3076_cov_12.181757,identical,2,1,0,NA
Cluster_19002,3076,2,S_NODE_21331_length_3076_cov_17.161411,identical,2,1,0,NA
Cluster_19003,3076,2,S_NODE_21339_length_3076_cov_4.872838,identical,2,1,0,NA
Cluster_19004,3076,2,H_NODE_20171_length_3076_cov_8.460156,identical,2,1,0,NA
Cluster_19005,3076,2,S_NODE_21337_length_3076_cov_5.831129,short longer than hybrid,2,1,0,NA
Cluster_19006,3075,2,S_NODE_21344_length_3075_cov_59.274763,identical,2,1,0,363
Cluster_19007,3075,2,S_NODE_21342_length_3075_cov_67.444708,identical,2,1,0,11
Cluster_19008,3075,2,S_NODE_21351_length_3075_cov_5.920624,identical,2,1,0,NA
Cluster_19009,3075,2,H_NODE_20175_length_3075_cov_76.610583,identical,2,1,0,NA
Cluster_19010,3075,2,H_NODE_20180_length_3075_cov_6.151628,identical,2,1,0,NA
Cluster_19011,3075,2,H_NODE_20178_length_3075_cov_12.591248,identical,2,1,0,NA
Cluster_19012,3075,1,S_NODE_21345_length_3075_cov_47.116011,singleton - S,1,1,0,NA
Cluster_19013,3074,2,S_NODE_21353_length_3074_cov_52.806922,identical,2,1,0,NA
Cluster_19014,3074,2,S_NODE_21365_length_3074_cov_6.365117,identical,2,1,0,NA
Cluster_19015,3074,2,S_NODE_21364_length_3074_cov_6.521887,identical,2,1,0,NA
Cluster_19016,3074,2,S_NODE_21355_length_3074_cov_23.950119,identical,2,1,0,NA
Cluster_19017,3074,2,S_NODE_21362_length_3074_cov_7.585341,identical,2,1,0,130
Cluster_19018,3074,2,H_NODE_20182_length_3074_cov_60.518154,identical,2,1,0,45
Cluster_19019,3074,2,H_NODE_20187_length_3074_cov_16.900238,identical,2,1,0,1
Cluster_19020,3074,2,H_NODE_20184_length_3074_cov_45.545979,identical,2,1,0,NA
Cluster_19021,3074,2,H_NODE_20200_length_3074_cov_4.499491,identical,2,1,0,NA
Cluster_19022,3074,2,S_NODE_21371_length_3074_cov_4.327791,identical,2,1,0,NA
Cluster_19023,3074,2,H_NODE_20186_length_3074_cov_17.598914,identical,2,1,0,NA
Cluster_19024,3074,2,S_NODE_21363_length_3074_cov_7.176451,identical,2,1,0,NA
Cluster_19025,3074,2,H_NODE_20199_length_3074_cov_5.012894,identical,2,1,0,NA
Cluster_19026,3074,2,H_NODE_20191_length_3074_cov_9.300984,identical,2,1,0,39
Cluster_19027,3074,2,S_NODE_21360_length_3074_cov_9.598235,identical,2,1,0,2
Cluster_19028,3074,2,H_NODE_20196_length_3074_cov_6.299627,identical,2,1,0,NA
Cluster_19029,3074,2,H_NODE_20189_length_3074_cov_13.019342,identical,2,1,0,54
Cluster_19030,3074,2,H_NODE_20198_length_3074_cov_5.434340,identical,2,1,0,NA
Cluster_19031,3073,2,H_NODE_20214_length_3073_cov_4.021724,identical,2,1,0,52
Cluster_19032,3073,2,H_NODE_20202_length_3073_cov_12.902580,identical,2,1,0,NA
Cluster_19033,3073,2,H_NODE_20206_length_3073_cov_6.941276,identical,2,1,0,46
Cluster_19034,3073,2,H_NODE_20210_length_3073_cov_5.459267,identical,NA,NA,0,NA
Cluster_19035,3073,2,H_NODE_20211_length_3073_cov_5.320095,identical,2,1,0,65
Cluster_19036,3073,2,H_NODE_20213_length_3073_cov_4.152410,identical,2,1,0,NA
Cluster_19037,3073,2,S_NODE_21373_length_3073_cov_10.270197,identical,2,1,0,NA
Cluster_19038,3073,2,S_NODE_21374_length_3073_cov_8.889341,identical,2,1,0,NA
Cluster_19039,3073,2,S_NODE_21381_length_3073_cov_4.668703,identical,2,1,0,NA
Cluster_19040,3073,2,S_NODE_21378_length_3073_cov_5.838764,identical,2,1,0,NA
Cluster_19041,3073,2,H_NODE_20207_length_3073_cov_6.890360,identical,2,1,0,4
Cluster_19042,3073,2,H_NODE_20208_length_3073_cov_6.860489,identical,2,1,0,NA
Cluster_19043,3072,2,H_NODE_20223_length_3072_cov_5.955857,identical,2,1,0,NA
Cluster_19044,3072,2,S_NODE_21388_length_3072_cov_7.333447,identical,2,1,0,NA
Cluster_19045,3072,2,H_NODE_20221_length_3072_cov_6.346350,identical,2,1,0,NA
Cluster_19046,3072,2,H_NODE_20217_length_3072_cov_32.364346,identical,2,1,0,188
Cluster_19047,3072,2,S_NODE_21384_length_3072_cov_66.694058,identical,2,1,0,NA
Cluster_19048,3072,4,H_NODE_20218_length_3072_cov_8.438710,hybrid extension,4,1,0,NA
Cluster_19049,3072,2,S_NODE_21389_length_3072_cov_6.619355,identical,2,1,0,NA
Cluster_19050,3072,2,S_NODE_21393_length_3072_cov_3.535144,identical,2,1,0,NA
Cluster_19051,3072,2,H_NODE_20216_length_3072_cov_60.822071,identical,2,1,0,NA
Cluster_19052,3072,2,S_NODE_21394_length_3072_cov_3.414261,identical,2,1,0,228
Cluster_19053,3072,2,S_NODE_21391_length_3072_cov_6.307301,identical,2,1,0,NA
Cluster_19054,3071,2,S_NODE_21407_length_3071_cov_4.256793,identical,2,1,0,NA
Cluster_19055,3071,2,H_NODE_20240_length_3071_cov_3.856997,identical,2,1,0,NA
Cluster_19056,3071,2,H_NODE_20230_length_3071_cov_9.375000,identical,2,1,0,0
Cluster_19057,3071,2,H_NODE_20238_length_3071_cov_4.641304,identical,2,1,0,4
Cluster_19058,3071,2,S_NODE_21405_length_3071_cov_5.428329,identical,2,1,0,NA
Cluster_19059,3071,2,S_NODE_21399_length_3071_cov_8.670177,identical,2,1,0,18
Cluster_19060,3071,2,S_NODE_21396_length_3071_cov_22.889606,identical,2,1,0,679
Cluster_19061,3071,2,S_NODE_21402_length_3071_cov_5.754416,identical,2,1,0,NA
Cluster_19062,3071,2,S_NODE_21397_length_3071_cov_9.532609,identical,2,1,0,10
Cluster_19063,3071,2,S_NODE_21404_length_3071_cov_5.490149,identical,2,1,0,1136
Cluster_19064,3071,2,H_NODE_20232_length_3071_cov_8.100204,identical,2,1,0,1091
Cluster_19065,3071,2,H_NODE_20226_length_3071_cov_29.856658,identical,2,1,0,148
Cluster_19066,3070,2,S_NODE_21417_length_3070_cov_6.157662,identical,2,1,0,39
