id,name,taxonomy,pos_cluster
S_NODE_22709_length_2954_cov_7.815352,,,1439.0
S_NODE_22714_length_2953_cov_22.464968,,,
S_NODE_22715_length_2953_cov_21.593772,,,11.0
S_NODE_22718_length_2953_cov_10.607926,,,1354.0
S_NODE_22720_length_2953_cov_6.693206,,,210.0
S_NODE_22721_length_2953_cov_5.878981,,,127.0
S_NODE_22723_length_2953_cov_4.590587,,,0.0
S_NODE_22725_length_2953_cov_3.019816,,,150.0
S_NODE_22726_length_2952_cov_66.957522,,,5.0
S_NODE_22727_length_2952_cov_37.016637,,,
S_NODE_22728_length_2952_cov_26.906195,,,
S_NODE_22733_length_2952_cov_13.620177,,,1887.0
S_NODE_22737_length_2952_cov_4.925664,,,
S_NODE_22743_length_2951_cov_24.927408,,,25.0
S_NODE_22752_length_2951_cov_3.532578,,,288.0
S_NODE_22754_length_2950_cov_85.855119,,,
S_NODE_22756_length_2950_cov_45.603613,,,1077.0
S_NODE_22761_length_2950_cov_8.873185,,,2.0
S_NODE_22763_length_2950_cov_8.184910,,,44.0
S_NODE_22767_length_2950_cov_5.903649,,,
S_NODE_2277_length_13830_cov_100.391374,,,124.0
S_NODE_2278_length_13811_cov_27.441391,,,124.0
S_NODE_22796_length_2947_cov_15.327305,,,130.0
S_NODE_227_length_57936_cov_36.329603,,,40.0
S_NODE_2280_length_13804_cov_46.897419,,,1232.0
S_NODE_22813_length_2946_cov_9.814118,,,199.0
S_NODE_22815_length_2946_cov_6.749911,,,1335.0
S_NODE_22820_length_2946_cov_4.514012,,,20.0
S_NODE_22824_length_2945_cov_25.503194,,,
S_NODE_22828_length_2945_cov_9.052165,,,332.0
S_NODE_22829_length_2945_cov_7.397090,,,880.0
S_NODE_22841_length_2944_cov_9.340788,,,329.0
S_NODE_22845_length_2944_cov_5.119631,,,10.0
S_NODE_22849_length_2943_cov_68.899503,,,
S_NODE_22851_length_2943_cov_23.647372,,,622.0
S_NODE_22858_length_2943_cov_6.925071,,,411.0
S_NODE_2285_length_13786_cov_26.917490,,,
S_NODE_22862_length_2942_cov_42.957371,,,160.0
S_NODE_22863_length_2942_cov_25.800000,,,68.0
S_NODE_2286_length_13785_cov_20.415654,,,1900.0
S_NODE_22871_length_2942_cov_3.024156,,,
S_NODE_22872_length_2941_cov_61.170576,,,19.0
S_NODE_22877_length_2941_cov_13.185146,,,12.0
S_NODE_22880_length_2941_cov_4.926439,,,307.0
S_NODE_22887_length_2940_cov_9.813011,,,685.0
S_NODE_22900_length_2939_cov_5.919275,,,15.0
S_NODE_22909_length_2938_cov_7.287086,,,470.0
S_NODE_2290_length_13776_cov_16.425086,,,1391.0
S_NODE_2291_length_13756_cov_87.190036,,,30.0
S_NODE_22921_length_2937_cov_60.902135,,,426.0
S_NODE_22928_length_2937_cov_9.903559,,,
S_NODE_2293_length_13747_cov_43.310720,,,47.0
S_NODE_22947_length_2936_cov_4.617658,,,910.0
S_NODE_2294_length_13742_cov_12.583768,,,187.0
S_NODE_22950_length_2936_cov_3.718049,,,1532.0
S_NODE_22951_length_2936_cov_3.343895,,,398.0
S_NODE_22964_length_2934_cov_9.874243,,,
S_NODE_22974_length_2934_cov_4.637691,,,
S_NODE_22981_length_2933_cov_15.091589,,,
S_NODE_22982_length_2933_cov_15.047398,,,
S_NODE_22984_length_2933_cov_12.890948,,,114.0
S_NODE_22985_length_2933_cov_12.699572,,,28.0
S_NODE_22996_length_2932_cov_4.526916,,,74.0
S_NODE_2299_length_13718_cov_7.994261,,,
S_NODE_23000_length_2931_cov_59.822753,,,160.0
S_NODE_23001_length_2931_cov_19.009272,,,116.0
S_NODE_23002_length_2931_cov_16.270328,,,852.0
S_NODE_23003_length_2931_cov_15.666904,,,
S_NODE_23009_length_2931_cov_6.537447,,,528.0
S_NODE_23010_length_2931_cov_5.652282,,,
S_NODE_23015_length_2930_cov_24.624688,,,35.0
S_NODE_2301_length_13691_cov_15.387717,,,1960.0
S_NODE_23020_length_2930_cov_5.221192,,,209.0
S_NODE_23024_length_2929_cov_37.543897,,,
S_NODE_23027_length_2929_cov_15.088865,,,
S_NODE_23029_length_2929_cov_9.732334,,,0.0
S_NODE_23030_length_2929_cov_9.547823,,,171.0
S_NODE_23034_length_2929_cov_6.557102,,,628.0
S_NODE_23043_length_2928_cov_15.800785,,,
S_NODE_23047_length_2928_cov_8.280257,,,644.0
S_NODE_23050_length_2928_cov_5.424134,,,
S_NODE_23051_length_2928_cov_4.533738,,,1633.0
S_NODE_23053_length_2928_cov_3.413424,,,
S_NODE_23055_length_2927_cov_23.792857,,,2.0
S_NODE_23059_length_2927_cov_9.146786,,,0.0
S_NODE_2305_length_13665_cov_47.282760,,,24.0
S_NODE_23061_length_2927_cov_8.486786,,,216.0
S_NODE_23066_length_2927_cov_5.767143,,,
S_NODE_23068_length_2927_cov_4.889643,,,696.0
S_NODE_23074_length_2926_cov_19.446231,,,
S_NODE_23075_length_2926_cov_18.047517,,,67.0
S_NODE_23076_length_2926_cov_8.428010,,,
S_NODE_23087_length_2925_cov_23.499643,,,46.0
S_NODE_2309_length_13659_cov_33.075007,,,1.0
S_NODE_23101_length_2924_cov_18.294244,,,1555.0
S_NODE_23104_length_2924_cov_11.243475,,,63.0
S_NODE_23105_length_2924_cov_10.636754,,,
S_NODE_23119_length_2923_cov_45.012876,,,770.0
S_NODE_23121_length_2923_cov_24.367668,,,143.0
S_NODE_23123_length_2923_cov_17.532904,,,
S_NODE_23127_length_2923_cov_9.642704,,,1966.0
S_NODE_23129_length_2923_cov_9.119814,,,13.0
S_NODE_2312_length_13644_cov_16.501295,,,85.0
S_NODE_23130_length_2923_cov_7.165236,,,
S_NODE_23132_length_2923_cov_4.130544,,,122.0
S_NODE_23134_length_2922_cov_36.706977,,,85.0
S_NODE_23138_length_2922_cov_4.724508,,,
S_NODE_23139_length_2922_cov_4.571020,,,
S_NODE_23141_length_2922_cov_4.462970,,,
S_NODE_23142_length_2922_cov_4.454025,,,
S_NODE_23153_length_2921_cov_13.871510,,,224.0
S_NODE_23154_length_2921_cov_9.997137,,,4.0
S_NODE_23161_length_2921_cov_4.017538,,,
S_NODE_23164_length_2920_cov_21.240960,,,1056.0
S_NODE_23165_length_2920_cov_16.555675,,,5.0
S_NODE_23168_length_2920_cov_10.571429,,,26.0
S_NODE_23169_length_2920_cov_9.818833,,,35.0
S_NODE_23171_length_2920_cov_9.223774,,,9.0
S_NODE_23184_length_2919_cov_25.183023,,,512.0
S_NODE_23189_length_2919_cov_4.907235,,,102.0
S_NODE_23190_length_2919_cov_4.088825,,,
S_NODE_23192_length_2918_cov_21.141885,,,65.0
S_NODE_23193_length_2918_cov_19.691508,,,63.0
S_NODE_23194_length_2918_cov_9.831960,,,20.0
S_NODE_23200_length_2918_cov_5.622358,,,
S_NODE_23204_length_2918_cov_2.618058,,,
S_NODE_23206_length_2917_cov_63.362007,,,
S_NODE_23210_length_2917_cov_15.506093,,,
S_NODE_23211_length_2917_cov_10.245520,,,863.0
S_NODE_23212_length_2917_cov_6.736201,,,
S_NODE_23213_length_2917_cov_6.201792,,,
S_NODE_23222_length_2916_cov_43.395482,,,12.0
S_NODE_23225_length_2916_cov_6.656508,,,470.0
S_NODE_23226_length_2916_cov_5.751524,,,277.0
S_NODE_23232_length_2915_cov_16.197274,,,1.0
S_NODE_23243_length_2914_cov_38.866164,,,717.0
S_NODE_23244_length_2914_cov_32.350556,,,35.0
S_NODE_23245_length_2914_cov_15.636527,,,489.0
S_NODE_23251_length_2914_cov_4.986006,,,382.0
S_NODE_23253_length_2914_cov_4.359168,,,183.0
S_NODE_23259_length_2913_cov_24.115219,,,1198.0
S_NODE_23261_length_2913_cov_10.118449,,,10.0
S_NODE_23268_length_2913_cov_4.442929,,,99.0
S_NODE_23270_length_2912_cov_79.461041,,,242.0
S_NODE_23272_length_2912_cov_28.108797,,,
S_NODE_23278_length_2912_cov_6.103411,,,
S_NODE_2327_length_13567_cov_8.309970,,,
S_NODE_23280_length_2912_cov_5.574147,,,1.0
S_NODE_2328_length_13564_cov_18.831287,,,349.0
S_NODE_23290_length_2911_cov_15.369612,,,45.0
S_NODE_23291_length_2911_cov_15.290589,,,
S_NODE_23294_length_2911_cov_6.377514,,,8.0
S_NODE_23295_length_2911_cov_6.015086,,,775.0
S_NODE_23296_length_2911_cov_5.642960,,,1.0
S_NODE_23297_length_2911_cov_5.564655,,,25.0
S_NODE_23302_length_2910_cov_25.400647,,,
S_NODE_23308_length_2910_cov_6.311534,,,
S_NODE_23311_length_2910_cov_4.211283,,,723.0
S_NODE_23312_length_2910_cov_3.000000,,,
S_NODE_23315_length_2909_cov_27.237599,,,52.0
S_NODE_23328_length_2908_cov_15.334052,,,
S_NODE_23331_length_2908_cov_8.623876,,,
S_NODE_23338_length_2908_cov_3.770227,,,
S_NODE_23346_length_2907_cov_4.753237,,,4.0
S_NODE_23357_length_2906_cov_5.554876,,,
S_NODE_23359_length_2906_cov_5.041742,,,6.0
S_NODE_23360_length_2906_cov_4.196474,,,
S_NODE_23366_length_2905_cov_11.169546,,,741.0
S_NODE_23368_length_2905_cov_9.069114,,,383.0
S_NODE_23372_length_2905_cov_5.446004,,,796.0
S_NODE_23373_length_2905_cov_5.392729,,,
S_NODE_23377_length_2905_cov_4.349172,,,
S_NODE_23383_length_2904_cov_15.188693,,,1511.0
S_NODE_23386_length_2904_cov_6.268635,,,1.0
S_NODE_23387_length_2904_cov_5.575801,,,
S_NODE_2338_length_13511_cov_23.769501,,,63.0
S_NODE_23392_length_2903_cov_33.989193,,,30.0
S_NODE_23393_length_2903_cov_27.481628,,,39.0
S_NODE_23394_length_2903_cov_22.575288,,,505.0
S_NODE_23405_length_2903_cov_5.421470,,,91.0
S_NODE_23410_length_2903_cov_3.626441,,,11.0
S_NODE_23413_length_2902_cov_8.460541,,,35.0
S_NODE_23414_length_2902_cov_6.563243,,,415.0
S_NODE_23415_length_2902_cov_6.422342,,,
S_NODE_23427_length_2901_cov_6.927181,,,90.0
S_NODE_23429_length_2901_cov_5.499279,,,85.0
S_NODE_23430_length_2901_cov_5.307138,,,
S_NODE_23431_length_2901_cov_5.233958,,,0.0
S_NODE_23435_length_2900_cov_36.464840,,,19.0
S_NODE_23436_length_2900_cov_31.772449,,,35.0
S_NODE_23438_length_2900_cov_15.727010,,,795.0
S_NODE_23439_length_2900_cov_14.070682,,,
S_NODE_23441_length_2900_cov_6.555355,,,382.0
S_NODE_23444_length_2900_cov_5.470249,,,
S_NODE_23446_length_2900_cov_4.419762,,,
S_NODE_2344_length_13490_cov_19.975305,,,20.0
S_NODE_23455_length_2898_cov_29.413569,,,
S_NODE_23456_length_2898_cov_29.191267,,,927.0
S_NODE_23458_length_2898_cov_8.618549,,,
S_NODE_2345_length_13483_cov_12.564465,,,555.0
S_NODE_23460_length_2898_cov_6.858174,,,531.0
S_NODE_23461_length_2898_cov_6.329123,,,43.0
S_NODE_23467_length_2897_cov_14.428520,,,67.0
S_NODE_23468_length_2897_cov_10.433574,,,45.0
S_NODE_2346_length_13478_cov_10.331511,,,13.0
S_NODE_23471_length_2897_cov_8.411913,,,521.0
S_NODE_23477_length_2897_cov_5.187004,,,91.0
S_NODE_23479_length_2897_cov_4.045487,,,
S_NODE_23485_length_2896_cov_7.921271,,,
S_NODE_2348_length_13467_cov_54.714168,,,613.0
S_NODE_23490_length_2896_cov_5.460455,,,806.0
S_NODE_23491_length_2896_cov_4.189599,,,10.0
S_NODE_23499_length_2895_cov_23.786127,,,26.0
S_NODE_23513_length_2894_cov_8.259487,,,
S_NODE_23516_length_2894_cov_4.179617,,,92.0
S_NODE_23531_length_2892_cov_38.601447,,,39.0
S_NODE_23532_length_2892_cov_32.241591,,,1.0
S_NODE_23535_length_2892_cov_10.282821,,,2.0
S_NODE_23537_length_2892_cov_7.457143,,,
S_NODE_23538_length_2892_cov_7.271971,,,852.0
S_NODE_23541_length_2892_cov_6.035805,,,
S_NODE_23544_length_2892_cov_5.305967,,,
S_NODE_23545_length_2892_cov_4.802532,,,
S_NODE_23547_length_2892_cov_2.955515,,,6.0
S_NODE_23549_length_2891_cov_66.905933,,,24.0
S_NODE_23554_length_2891_cov_11.032200,,,
S_NODE_23555_length_2891_cov_10.217800,,,1643.0
S_NODE_23566_length_2890_cov_8.822295,,,69.0
S_NODE_23567_length_2890_cov_6.986247,,,11.0
S_NODE_23568_length_2890_cov_6.914586,,,1356.0
S_NODE_23569_length_2890_cov_6.171915,,,
S_NODE_23570_length_2890_cov_6.005429,,,
S_NODE_23575_length_2890_cov_4.604054,,,
S_NODE_23579_length_2889_cov_14.571687,,,1604.0
S_NODE_2357_length_13427_cov_39.965113,,,30.0
S_NODE_23581_length_2889_cov_7.728820,,,75.0
S_NODE_23582_length_2889_cov_7.492759,,,814.0
S_NODE_23585_length_2889_cov_3.918899,,,
S_NODE_23589_length_2889_cov_2.653512,,,
S_NODE_23593_length_2888_cov_15.077146,,,863.0
S_NODE_23600_length_2887_cov_15.088768,,,10.0
S_NODE_23603_length_2887_cov_9.834058,,,1372.0
S_NODE_23610_length_2887_cov_5.153623,,,1865.0
S_NODE_23615_length_2886_cov_28.882929,,,327.0
S_NODE_23617_length_2886_cov_16.737586,,,
S_NODE_23624_length_2886_cov_5.853933,,,124.0
S_NODE_23628_length_2885_cov_27.870921,,,284.0
S_NODE_2362_length_13413_cov_37.100256,,,0.0
S_NODE_23636_length_2885_cov_7.304206,,,6.0
S_NODE_23638_length_2885_cov_6.147571,,,
S_NODE_2363_length_13413_cov_13.523032,,,711.0
S_NODE_23642_length_2885_cov_3.899565,,,13.0
S_NODE_23645_length_2884_cov_19.585782,,,
S_NODE_23648_length_2884_cov_10.661589,,,
S_NODE_23651_length_2884_cov_4.342038,,,
S_NODE_23660_length_2883_cov_7.907837,,,448.0
S_NODE_23666_length_2883_cov_3.564224,,,
S_NODE_23667_length_2882_cov_74.211615,,,1138.0
S_NODE_2366_length_13399_cov_43.866561,,,7.0
S_NODE_23673_length_2882_cov_6.014882,,,16.0
S_NODE_23676_length_2882_cov_4.395644,,,0.0
S_NODE_23677_length_2882_cov_3.445009,,,16.0
S_NODE_23680_length_2882_cov_2.509982,,,
S_NODE_23682_length_2881_cov_29.787219,,,
S_NODE_23685_length_2881_cov_8.444808,,,114.0
S_NODE_23686_length_2881_cov_8.227306,,,486.0
S_NODE_23687_length_2881_cov_6.791213,,,262.0
S_NODE_23688_length_2881_cov_5.892520,,,1.0
S_NODE_23689_length_2881_cov_5.533043,,,100.0
S_NODE_2368_length_13394_cov_7.567348,,,803.0
S_NODE_23696_length_2880_cov_6.804214,,,
S_NODE_23700_length_2880_cov_4.831820,,,1432.0
S_NODE_23707_length_2879_cov_16.736192,,,225.0
S_NODE_23708_length_2879_cov_9.720930,,,
S_NODE_2370_length_13390_cov_8.748172,,,
S_NODE_23710_length_2879_cov_8.947674,,,
S_NODE_23711_length_2879_cov_7.174419,,,
S_NODE_23715_length_2879_cov_5.914608,,,104.0
S_NODE_23718_length_2879_cov_4.460392,,,79.0
S_NODE_23720_length_2879_cov_3.828852,,,9.0
S_NODE_23721_length_2879_cov_3.359375,,,
S_NODE_23723_length_2878_cov_54.637223,,,1853.0
S_NODE_23728_length_2878_cov_7.659033,,,
S_NODE_23734_length_2878_cov_3.617594,,,1.0
S_NODE_23736_length_2877_cov_63.029091,,,5.0
S_NODE_23737_length_2877_cov_32.326545,,,1931.0
S_NODE_23744_length_2877_cov_8.241455,,,5.0
S_NODE_23749_length_2877_cov_6.336000,,,1884.0
S_NODE_2374_length_13362_cov_44.103136,,,31.0
S_NODE_23750_length_2877_cov_6.147636,,,5.0
S_NODE_23752_length_2877_cov_5.233091,,,
S_NODE_23753_length_2877_cov_4.710182,,,15.0
S_NODE_23754_length_2877_cov_4.461091,,,
S_NODE_2375_length_13362_cov_16.516131,,,1957.0
S_NODE_23760_length_2876_cov_21.128047,,,5.0
S_NODE_23762_length_2876_cov_9.893052,,,
S_NODE_23765_length_2876_cov_5.268825,,,
S_NODE_23783_length_2875_cov_3.939229,,,58.0
S_NODE_23788_length_2874_cov_32.621769,,,
S_NODE_23794_length_2874_cov_9.980706,,,8.0
S_NODE_23795_length_2874_cov_9.453950,,,58.0
S_NODE_23798_length_2874_cov_5.542410,,,54.0
S_NODE_237_length_57163_cov_13.588365,,,17.0
S_NODE_23802_length_2874_cov_3.852566,,,
S_NODE_23808_length_2873_cov_34.139111,,,1213.0
S_NODE_23809_length_2873_cov_27.994902,,,225.0
S_NODE_2380_length_13345_cov_49.107127,,,38.0
S_NODE_23810_length_2873_cov_13.844865,,,
S_NODE_23815_length_2873_cov_8.013838,,,38.0
S_NODE_23817_length_2873_cov_5.018937,,,
S_NODE_23820_length_2872_cov_76.412386,,,1095.0
S_NODE_23823_length_2872_cov_34.669217,,,229.0
S_NODE_23826_length_2872_cov_9.700546,,,2.0
S_NODE_23829_length_2872_cov_5.080874,,,91.0
S_NODE_2382_length_13337_cov_58.629826,,,123.0
S_NODE_23830_length_2872_cov_4.055373,,,
S_NODE_23835_length_2871_cov_64.788994,,,69.0
S_NODE_2383_length_13337_cov_17.366389,,,187.0
S_NODE_23845_length_2870_cov_77.807875,,,9.0
S_NODE_23847_length_2870_cov_22.561794,,,65.0
S_NODE_23850_length_2870_cov_20.860372,,,65.0
S_NODE_23852_length_2870_cov_12.601531,,,
S_NODE_23856_length_2870_cov_9.109734,,,
S_NODE_2385_length_13335_cov_53.744927,,,41.0
S_NODE_23872_length_2869_cov_6.075857,,,
S_NODE_23873_length_2869_cov_6.026623,,,101.0
S_NODE_23874_length_2869_cov_5.784099,,,
S_NODE_23875_length_2869_cov_5.327133,,,
S_NODE_23877_length_2869_cov_3.776441,,,
S_NODE_23878_length_2869_cov_3.398249,,,649.0
S_NODE_23879_length_2868_cov_50.138636,,,5.0
S_NODE_23884_length_2868_cov_4.000730,,,765.0
S_NODE_23885_length_2868_cov_3.865378,,,
S_NODE_2388_length_13328_cov_7.185137,,,
S_NODE_23890_length_2867_cov_45.204380,,,928.0
S_NODE_23892_length_2867_cov_19.167883,,,930.0
S_NODE_23893_length_2867_cov_13.852555,,,44.0
S_NODE_23900_length_2867_cov_5.796715,,,86.0
S_NODE_23905_length_2867_cov_3.209489,,,
S_NODE_23908_length_2866_cov_38.804308,,,5.0
S_NODE_23909_length_2866_cov_30.063527,,,39.0
S_NODE_23914_length_2866_cov_8.792260,,,
S_NODE_23916_length_2866_cov_7.072654,,,180.0
S_NODE_23917_length_2866_cov_6.314713,,,
S_NODE_23918_length_2866_cov_4.890471,,,390.0
S_NODE_2391_length_13317_cov_13.793935,,,588.0
S_NODE_23927_length_2865_cov_98.255296,,,477.0
S_NODE_23928_length_2865_cov_68.672023,,,
S_NODE_23932_length_2865_cov_7.339299,,,
S_NODE_23935_length_2865_cov_3.926589,,,
S_NODE_23937_length_2865_cov_3.437546,,,9.0
S_NODE_23941_length_2864_cov_20.596639,,,
S_NODE_23942_length_2864_cov_16.394958,,,843.0
S_NODE_23943_length_2864_cov_16.181586,,,
S_NODE_23948_length_2864_cov_5.912313,,,4.0
S_NODE_23949_length_2864_cov_5.696748,,,46.0
S_NODE_2394_length_13308_cov_8.604658,,,317.0
S_NODE_23956_length_2864_cov_3.233833,,,9.0
S_NODE_23958_length_2863_cov_51.410819,,,
S_NODE_2395_length_13303_cov_27.426230,,,6.0
S_NODE_23963_length_2863_cov_7.264620,,,141.0
S_NODE_23966_length_2863_cov_5.511696,,,20.0
S_NODE_23974_length_2862_cov_8.455576,,,
S_NODE_23975_length_2862_cov_6.627422,,,2.0
S_NODE_23978_length_2862_cov_5.215356,,,
S_NODE_23981_length_2861_cov_52.506218,,,20.0
S_NODE_23985_length_2861_cov_10.047184,,,
S_NODE_23986_length_2861_cov_9.485004,,,
S_NODE_23990_length_2861_cov_7.379663,,,
S_NODE_23991_length_2861_cov_5.129846,,,13.0
S_NODE_23993_length_2861_cov_4.332846,,,594.0
S_NODE_23994_length_2861_cov_4.148866,,,396.0
S_NODE_23995_length_2861_cov_4.143380,,,
S_NODE_23997_length_2861_cov_4.098391,,,190.0
S_NODE_2399_length_13283_cov_14.255321,,,615.0
S_NODE_24001_length_2860_cov_10.730699,,,2.0
S_NODE_24003_length_2860_cov_8.051958,,,978.0
S_NODE_24004_length_2860_cov_7.040249,,,
S_NODE_24007_length_2860_cov_5.329308,,,
S_NODE_24008_length_2860_cov_5.145262,,,1817.0
S_NODE_24009_length_2860_cov_5.007684,,,
S_NODE_24011_length_2860_cov_4.287596,,,
S_NODE_24018_length_2859_cov_14.745974,,,35.0
S_NODE_2401_length_13281_cov_14.640946,,,8.0
S_NODE_24021_length_2859_cov_7.365300,,,9.0
S_NODE_24022_length_2859_cov_7.360542,,,
S_NODE_24025_length_2859_cov_5.922035,,,10.0
S_NODE_24028_length_2859_cov_4.890922,,,18.0
S_NODE_24029_length_2859_cov_4.302709,,,
S_NODE_2402_length_13278_cov_38.007908,,,101.0
S_NODE_24032_length_2859_cov_3.711933,,,1637.0
S_NODE_24038_length_2858_cov_11.855364,,,
S_NODE_2403_length_13276_cov_59.425203,,,2.0
S_NODE_24040_length_2858_cov_8.771878,,,47.0
S_NODE_24045_length_2858_cov_5.149396,,,4.0
S_NODE_2404_length_13268_cov_21.338787,,,31.0
S_NODE_24053_length_2857_cov_11.750916,,,
S_NODE_24056_length_2857_cov_9.930403,,,
S_NODE_2405_length_13263_cov_55.861373,,,479.0
S_NODE_24061_length_2857_cov_6.359707,,,977.0
S_NODE_24063_length_2857_cov_4.208059,,,493.0
S_NODE_24067_length_2856_cov_90.257237,,,
S_NODE_24070_length_2856_cov_12.690729,,,9.0
S_NODE_24071_length_2856_cov_12.111030,,,
S_NODE_24076_length_2855_cov_41.173021,,,63.0
S_NODE_24078_length_2855_cov_14.020894,,,
S_NODE_24080_length_2855_cov_8.416789,,,4.0
S_NODE_2408_length_13250_cov_17.838909,,,28.0
S_NODE_24090_length_2854_cov_43.868720,,,1125.0
S_NODE_24095_length_2854_cov_4.479648,,,
S_NODE_24096_length_2854_cov_3.244224,,,
S_NODE_24097_length_2853_cov_162.415260,,,20.0
S_NODE_24102_length_2853_cov_6.426632,,,
S_NODE_24104_length_2853_cov_5.140499,,,394.0
S_NODE_24111_length_2852_cov_16.012110,,,87.0
S_NODE_24117_length_2852_cov_7.724771,,,327.0
S_NODE_24122_length_2852_cov_5.405138,,,
S_NODE_24124_length_2851_cov_8.626285,,,
S_NODE_24125_length_2851_cov_7.069750,,,6.0
S_NODE_24127_length_2851_cov_5.490822,,,2.0
S_NODE_24130_length_2851_cov_3.593612,,,
S_NODE_24133_length_2850_cov_39.925450,,,232.0
S_NODE_24135_length_2850_cov_6.890195,,,1.0
S_NODE_24136_length_2850_cov_6.109805,,,
S_NODE_24139_length_2850_cov_4.484025,,,
S_NODE_24141_length_2850_cov_4.028645,,,1.0
S_NODE_24146_length_2849_cov_29.326231,,,377.0
S_NODE_2414_length_13225_cov_33.811422,,,1.0
S_NODE_24155_length_2849_cov_5.578251,,,4.0
S_NODE_24158_length_2849_cov_4.419912,,,161.0
S_NODE_24159_length_2849_cov_4.106907,,,7.0
S_NODE_24161_length_2849_cov_2.348273,,,40.0
S_NODE_24162_length_2848_cov_39.252848,,,12.0
S_NODE_24167_length_2848_cov_6.889746,,,57.0
S_NODE_24170_length_2848_cov_6.382212,,,
S_NODE_24175_length_2848_cov_4.352811,,,
S_NODE_24179_length_2847_cov_19.543382,,,
S_NODE_2417_length_13221_cov_69.851306,,,16.0
S_NODE_24180_length_2847_cov_13.908088,,,284.0
S_NODE_24184_length_2847_cov_8.550735,,,17.0
S_NODE_24186_length_2847_cov_6.226471,,,1424.0
S_NODE_24190_length_2847_cov_4.187132,,,1840.0
S_NODE_24192_length_2847_cov_3.932721,,,281.0
S_NODE_24193_length_2846_cov_71.639206,,,20.0
S_NODE_24197_length_2846_cov_22.958073,,,68.0
S_NODE_2419_length_13219_cov_33.158035,,,308.0
S_NODE_24201_length_2846_cov_7.822361,,,
S_NODE_24207_length_2846_cov_5.965796,,,
S_NODE_2420_length_13216_cov_6.109481,,,
S_NODE_24213_length_2845_cov_12.402134,,,7.0
S_NODE_24214_length_2845_cov_9.913171,,,
S_NODE_2421_length_13207_cov_92.175000,,,38.0
S_NODE_24220_length_2845_cov_5.002575,,,1562.0
S_NODE_24223_length_2845_cov_4.582046,,,
S_NODE_24224_length_2845_cov_4.574319,,,8.0
S_NODE_24228_length_2844_cov_8.548031,,,
S_NODE_24233_length_2844_cov_4.499080,,,4.0
S_NODE_24237_length_2843_cov_18.907953,,,592.0
S_NODE_24238_length_2843_cov_17.691458,,,30.0
S_NODE_24252_length_2842_cov_11.935175,,,
S_NODE_24253_length_2842_cov_10.093554,,,0.0
S_NODE_24254_length_2842_cov_9.845672,,,284.0
S_NODE_24255_length_2842_cov_8.956906,,,1111.0
S_NODE_24259_length_2842_cov_6.834622,,,1165.0
S_NODE_24263_length_2842_cov_5.407366,,,1.0
S_NODE_24264_length_2842_cov_4.938122,,,74.0
S_NODE_24270_length_2841_cov_30.586588,,,
S_NODE_24271_length_2841_cov_15.817244,,,41.0
S_NODE_24277_length_2841_cov_4.694178,,,
S_NODE_24278_length_2841_cov_4.691968,,,1328.0
S_NODE_24282_length_2841_cov_4.014370,,,
S_NODE_24285_length_2840_cov_17.294508,,,63.0
S_NODE_24286_length_2840_cov_16.117213,,,688.0
S_NODE_24287_length_2840_cov_12.891264,,,529.0
S_NODE_24288_length_2840_cov_12.544416,,,6.0
S_NODE_24289_length_2840_cov_7.873572,,,2.0
S_NODE_24292_length_2840_cov_3.823074,,,16.0
S_NODE_24293_length_2839_cov_44.445428,,,75.0
S_NODE_24294_length_2839_cov_38.588864,,,8.0
S_NODE_24295_length_2839_cov_24.740782,,,116.0
S_NODE_24296_length_2839_cov_13.475295,,,127.0
S_NODE_24301_length_2839_cov_4.803835,,,
S_NODE_24307_length_2838_cov_20.614533,,,377.0
S_NODE_24315_length_2838_cov_9.489118,,,930.0
S_NODE_24320_length_2838_cov_6.085946,,,
S_NODE_24328_length_2837_cov_8.915498,,,
S_NODE_24329_length_2837_cov_7.963469,,,1575.0
S_NODE_24333_length_2837_cov_3.147232,,,1700.0
S_NODE_24349_length_2835_cov_8.558346,,,7.0
S_NODE_24350_length_2835_cov_8.382201,,,86.0
S_NODE_24353_length_2835_cov_5.111521,,,148.0
S_NODE_24363_length_2834_cov_8.956409,,,69.0
S_NODE_24367_length_2834_cov_5.771703,,,0.0
S_NODE_24368_length_2834_cov_5.612117,,,29.0
S_NODE_2436_length_13174_cov_6.188702,,,1.0
S_NODE_24371_length_2834_cov_4.419283,,,
S_NODE_24374_length_2834_cov_3.461027,,,1149.0
S_NODE_24376_length_2833_cov_105.130451,,,15.0
S_NODE_24380_length_2833_cov_41.837029,,,
